entailment	0	0	1	0	0	313672n				
entailment	0	0	1	0	0	200465e				
contradiction	0	0	1	0	0	109211c				
entailment	0	0	1	0	0	262635e				
contradiction	0	0	1	0	0	30618c				
entailment	0	0	1	0	0	231618e				
entailment	0	0	1	0	1	173155e				
contradiction	0	0	1	0	0	12339c				
contradiction	0	0	1	0	1	64269c				
entailment	0	0	1	1	1	195410e				identifier
contradiction	0	0	1	0	0	11036c				
contradiction	0	0	1	1	1	109024c				être
entailment	0	0	1	0	1	179294e				
contradiction	0	0	1	0	0	18704c				
entailment	0	0	1	0	0	341630n				
contradiction	0	0	1	0	0	128167c				
entailment	1	0	1	0	1	286712e	devenir	être		
entailment	0	0	1	0	0	217224e				
entailment	0	0	1	0	0	242534e				
contradiction	0	0	1	0	0	122736c				
entailment	0	0	1	0	0	224776e				
contradiction	0	0	1	0	1	107943c				
entailment	0	0	1	0	0	282017e				
contradiction	0	0	1	0	0	133577c				
entailment	0	0	1	0	0	215214e				
contradiction	0	0	1	0	0	41161c				
contradiction	0	0	1	0	0	54976c				
contradiction	0	0	1	0	1	31966c				
entailment	0	0	1	0	0	180901e				
entailment	0	0	1	0	0	270767e				
contradiction	0	0	1	0	0	114056c				
contradiction	0	0	1	0	0	64550c				
entailment	0	0	1	0	0	169374e				
entailment	0	0	1	0	0	270083e				
contradiction	0	0	1	0	0	234c				
contradiction	0	0	1	0	0	126787c				
entailment	0	0	1	0	0	190051e				
entailment	1	0	1	0	0	158609e	couper	approcher		
contradiction	0	0	1	1	1	22917c				être
contradiction	0	0	1	1	1	1651c				avoir
contradiction	1	0	1	0	0	136594c	accepter	prendre		
entailment	0	0	1	0	0	226932e				
entailment	0	0	1	0	0	166998e				
contradiction	0	0	1	0	0	1642c				
entailment	0	0	1	0	0	165463e				
entailment	0	0	1	0	0	279849e				
entailment	0	0	1	0	0	278473e				
entailment	0	0	1	0	0	262675e				
contradiction	0	0	1	0	0	138222c				
contradiction	0	0	1	0	0	10672c				
contradiction	0	0	1	0	0	29823c				
entailment	0	0	1	1	1	227792e				être
contradiction	0	0	1	0	0	42080c				
contradiction	0	0	1	0	0	3836c				
entailment	0	0	1	0	0	276891e				
entailment	0	0	1	0	2	151418e				
entailment	0	0	1	0	0	263275e				
entailment	0	0	1	0	0	262896e				
entailment	0	0	1	0	0	385965n				
entailment	0	0	1	0	0	241023e				
contradiction	0	0	1	1	1	119659c				être
contradiction	0	0	1	0	1	105976c				
contradiction	0	0	1	0	0	42087c				
contradiction	0	0	1	0	0	14029c				
contradiction	0	0	1	0	0	66978c				
contradiction	0	0	1	0	0	75395c				
contradiction	0	0	1	0	0	47033c				
entailment	0	0	1	0	0	194336e				
entailment	0	0	1	0	0	266162e				
entailment	0	0	1	0	0	231584e				
contradiction	0	0	1	0	0	49340c				
contradiction	0	0	1	0	0	51291c				
entailment	0	0	1	0	0	279682e				
contradiction	0	0	1	0	0	102830c				
contradiction	0	0	1	0	0	44799c				
contradiction	0	0	1	0	1	111545c				
contradiction	0	0	1	0	0	122206c				
contradiction	0	0	1	0	0	31458c				
entailment	0	0	1	0	0	202125e				
contradiction	0	0	1	0	0	128602c				
contradiction	0	0	1	1	1	4907c				avoir
contradiction	0	0	1	0	0	17793c				
entailment	0	0	1	0	0	283335e				
contradiction	0	0	1	0	0	435622n				
contradiction	0	0	1	0	0	49609c				
entailment	0	0	1	0	0	283324e				
contradiction	1	0	1	0	0	79562c	gagner	perdre		
contradiction	0	0	1	0	1	120938c				
contradiction	0	0	1	0	0	39486c				
contradiction	0	0	1	0	0	42727c				
contradiction	0	0	1	0	0	54848c				
contradiction	0	0	1	0	0	54733c				
entailment	0	0	1	0	0	200838e				
contradiction	0	0	1	1	1	118577c				être
entailment	0	0	1	0	0	265496e				
contradiction	0	0	1	0	1	68037c				
contradiction	0	0	1	0	0	40882c				
contradiction	0	0	1	0	0	119130c				
entailment	0	0	1	0	0	238750e				
contradiction	0	0	1	0	0	10181c				
entailment	0	0	1	0	0	270422e
entailment	0	0	1	0	1	267700e
entailment	0	0	1	0	0	256873e				
entailment	0	0	1	0	0	385811n				
entailment	0	0	1	0	0	281460e				
contradiction	0	0	1	0	0	24630c				
entailment	0	0	1	0	0	268139e				
contradiction	0	0	1	0	0	123302c				
contradiction	0	0	1	0	0	104755c				
contradiction	0	0	1	0	1	15838c				
contradiction	0	0	1	0	0	9533c				
contradiction	0	0	1	0	0	51032c				
entailment	0	0	1	0	0	166704e				
contradiction	0	0	1	0	1	132895c				
entailment	0	0	1	0	0	234912e				
entailment	0	0	1	0	0	160805e				
entailment	0	0	1	0	0	230615e				
contradiction	0	0	1	0	0	14562c				
contradiction	0	0	1	0	1	108396c				
contradiction	0	0	1	0	0	45061c				
contradiction	0	0	1	0	0	4163c				
contradiction	0	0	1	0	0	66198c				
contradiction	0	0	1	0	1	130207c				
contradiction	0	0	1	0	1	106411c				
contradiction	0	0	1	0	0	135814c				
contradiction	0	0	1	0	0	123490c				
contradiction	0	0	1	0	0	25004c				
entailment	0	0	1	0	0	217034e				
entailment	0	0	1	0	0	193485e				
contradiction	0	0	1	0	1	117872c				
contradiction	0	0	1	0	0	405850n				
entailment	0	0	1	0	0	234807e				
contradiction	0	0	1	1	1	79142c				être
contradiction	0	0	1	1	1	93048c				avoir
contradiction	0	0	1	0	1	55632c				
entailment	0	0	1	0	0	232477e				
entailment	0	0	1	0	0	273510e				
entailment	0	0	1	0	0	230057e				
entailment	0	0	1	0	0	254651e				
entailment	0	0	1	0	0	283007e				
entailment	0	0	1	0	0	269504e				
contradiction	0	0	1	0	1	116158c				
contradiction	0	0	1	0	0	17728c				
contradiction	0	0	1	0	0	426144n				
contradiction	0	0	1	0	0	22876c				
contradiction	0	0	1	0	0	113236c				
contradiction	0	0	1	0	0	138344c				
entailment	0	0	1	0	0	192146e				
entailment	0	0	1	0	0	258184e				
entailment	0	0	1	0	0	229823e				
entailment	0	0	1	0	0	226229e				
entailment	0	0	1	0	0	196000e				
contradiction	0	0	1	0	0	103690c				
contradiction	0	0	1	0	0	121407c				
contradiction	0	0	1	0	0	88864c				
contradiction	0	0	1	0	0	82076c				
entailment	0	0	1	0	0	261885e				
contradiction	0	0	1	0	0	126805c				
contradiction	1	0	1	0	0	138704c	quitter	rester		
contradiction	0	0	1	0	1	127544c				
entailment	0	0	1	0	0	261572e				
contradiction	0	0	1	0	0	116775c				
contradiction	0	0	1	0	0	80286c				
entailment	0	0	1	0	0	228209e				
entailment	0	0	1	0	0	192997e				
entailment	0	0	1	0	0	267978e				
entailment	0	0	1	0	0	283191e				
entailment	0	0	1	0	0	411644n				
contradiction	0	0	1	0	0	15226c				
contradiction	0	0	1	1	1	102974c				essayer
entailment	0	0	1	0	0	268402e				
contradiction	0	0	1	0	1	75863c				
contradiction	0	0	1	0	0	92128c				
entailment	0	0	1	0	0	342969n				
contradiction	0	0	1	0	0	121717c				
entailment	0	0	1	0	1	168087e				
contradiction	0	0	1	0	1	103891c				
contradiction	0	0	1	0	1	106361c				
contradiction	0	0	1	1	1	118433c				être
entailment	0	0	1	0	0	202631e				
contradiction	0	0	1	0	1	31787c				
contradiction	0	0	1	0	0	2070c				
entailment	0	0	1	0	0	152741e				
contradiction	0	0	1	1	1	54398c				être
contradiction	0	0	1	0	0	79421c				
entailment	0	0	1	0	0	223871e				
contradiction	0	0	1	0	0	4234c				
entailment	0	0	1	0	0	320073n				
contradiction	0	0	1	0	1	24414c				
contradiction	0	0	1	0	0	19366c				
entailment	0	0	1	0	0	281525e				
entailment	0	0	1	0	0	285860e				
contradiction	0	0	1	0	0	9385c				
entailment	0	0	1	0	0	192593e				
entailment	0	0	1	0	0	240001e				
contradiction	0	0	1	0	0	47705c				
entailment	0	0	1	0	0	264177e				
contradiction	0	0	1	0	0	127203c				
contradiction	0	0	1	0	1	129072c				
contradiction	0	0	1	0	1	82168c				
entailment	0	0	1	0	0	273683e				
contradiction	0	0	1	0	0	122143c				
entailment	0	0	1	0	0	190001e				
contradiction	0	0	1	0	0	29060c				
entailment	0	0	1	0	0	235032e				
contradiction	0	0	1	0	0	115909c				
entailment	0	0	1	0	0	169511e				
entailment	0	0	1	0	0	270613e				
entailment	0	0	1	0	0	164881e				
entailment	0	0	1	0	0	283889e				
entailment	0	0	1	0	0	266469e				
entailment	0	0	1	1	1	151497e				présenter
contradiction	0	0	1	0	0	123923c				
contradiction	0	0	1	0	0	24337c				
contradiction	0	0	1	0	0	11532c				
entailment	0	0	1	0	0	191383e				
entailment	0	0	1	0	0	224453e				
entailment	0	0	1	0	0	234344e				
entailment	0	0	1	0	0	276198e				
entailment	0	0	1	0	0	254160e				
contradiction	0	0	1	0	0	66547c				
contradiction	0	0	1	0	0	113717c				
contradiction	0	0	1	0	0	28887c				
entailment	0	0	1	0	0	204054e				
contradiction	0	0	1	0	1	19578c				
entailment	0	0	1	0	0	282095e				
contradiction	0	0	1	0	0	83802c				
entailment	0	0	1	0	0	169956e				
entailment	0	0	1	0	0	267381e				
entailment	0	0	1	0	0	230585e				
contradiction	0	0	1	0	0	43546c				
entailment	0	0	1	0	0	198284e				
contradiction	0	0	1	0	0	113141c				
contradiction	0	0	1	0	0	54521c				
contradiction	0	0	1	0	0	114432c				
contradiction	0	0	1	0	0	77709c				
contradiction	0	0	1	0	0	21029c				
entailment	0	0	1	0	0	174516e				
entailment	0	0	1	0	0	273882e				
contradiction	0	0	1	0	1	78102c				
contradiction	0	0	1	1	1	31494c				être
contradiction	0	0	1	0	0	54404c				
contradiction	0	0	1	0	1	103391c				
entailment	0	0	1	0	0	412821n				
contradiction	0	0	1	0	1	26883c				
contradiction	0	0	1	0	0	3238c				
contradiction	0	0	1	0	0	89294c				
entailment	0	0	1	0	0	193836e				
contradiction	0	0	1	0	1	108561c				
contradiction	0	0	1	0	0	103930c				
contradiction	0	0	1	0	0	135198c				
contradiction	0	0	1	0	0	90561c				
entailment	0	0	1	0	0	196253e				
entailment	0	0	1	0	0	320098n				
contradiction	0	0	1	0	0	47754c				
entailment	0	0	1	0	0	161692e				
entailment	0	0	1	0	0	241619e				
entailment	0	0	1	0	0	239354e				
contradiction	0	0	1	0	0	3575c				
contradiction	0	0	1	0	0	77273c				
contradiction	0	0	1	0	0	10774c				
contradiction	0	0	1	0	0	129781c				
contradiction	0	0	1	0	1	124021c				
contradiction	0	0	1	0	0	49473c				
entailment	0	0	1	0	0	261863e				
entailment	0	0	1	0	0	285949e				
entailment	0	0	1	0	0	214201e				
entailment	0	0	1	0	0	265014e				
entailment	0	0	1	0	0	224685e				
entailment	0	0	1	0	2	263082e				
contradiction	0	0	1	0	0	80300c				
contradiction	0	0	1	0	0	19017c				
entailment	0	0	1	0	0	268460e				
entailment	0	0	1	0	0	237782e				
contradiction	0	0	1	0	0	110824c				
entailment	0	0	1	0	0	214649e				
entailment	0	0	1	0	0	46595c				
contradiction	0	0	1	0	0	86433c				
entailment	0	0	1	0	2	172162e				
contradiction	0	0	1	0	0	88053c				
contradiction	0	0	1	0	0	132902c				
entailment	0	0	1	0	1	150310e				
entailment	0	0	1	0	0	279318e				
entailment	0	0	1	0	0	255917e				
contradiction	0	0	1	0	0	138315c				
entailment	0	0	1	0	0	169676e				
contradiction	0	0	1	0	1	19226c				
entailment	0	0	1	0	0	302182n				
contradiction	0	0	1	0	1	40978c				
entailment	0	0	1	0	0	260933e				
contradiction	0	0	1	0	0	129958c				
contradiction	0	0	1	0	0	129669c				
entailment	0	0	1	0	0	405963n				
contradiction	0	0	1	0	0	29307c				
entailment	0	0	1	0	0	255081e				
entailment	0	0	1	0	0	203221e				
contradiction	0	0	1	0	0	1606c				
entailment	0	0	1	0	0	242049e				
entailment	0	0	1	0	0	234895e				
contradiction	0	0	1	0	0	49668c				
entailment	0	0	1	0	2	257208e				
entailment	0	0	1	0	0	258822e				
entailment	0	0	1	0	0	264809e				
entailment	0	0	1	0	0	203433e				
entailment	0	0	1	0	0	152703e				
entailment	0	0	1	0	0	172881e				
entailment	0	0	1	0	0	192056e				
entailment	0	0	1	0	0	238559e				
entailment	0	0	1	0	0	153099e				
entailment	0	0	1	0	0	201385e				
contradiction	0	0	1	0	0	129792c				
entailment	0	0	1	0	0	427655n				
contradiction	0	0	1	0	0	135381c				
contradiction	0	0	1	0	0	89910c				
entailment	0	0	1	0	0	272799e				
contradiction	0	0	1	0	1	91721c				
contradiction	0	0	1	0	0	31085c				
entailment	0	0	1	0	0	191831e				
contradiction	0	0	1	0	0	123657c				
contradiction	0	0	1	1	1	51011c				être
entailment	0	0	1	0	0	169348e				
contradiction	0	0	1	0	1	41326c				
entailment	0	0	1	0	0	272948e				
contradiction	0	0	1	0	0	41637c				
contradiction	0	0	1	0	0	49617c				
contradiction	0	0	1	0	0	131988c				
contradiction	0	0	1	1	1	109027c				voir
entailment	1	0	1	0	0	159070e	quitter	garder		
contradiction	0	0	1	0	0	20487c				
contradiction	0	0	1	1	1	66885c				faire
entailment	0	0	1	1	1	409493n				être
entailment	0	0	1	0	0	204412e				
entailment	0	0	1	0	0	276609e				
entailment	0	0	1	0	0	260164e				
contradiction	0	0	1	0	0	132510c				
contradiction	0	0	1	0	0	86549c				
contradiction	0	0	1	0	0	113334c				
entailment	0	0	1	0	0	231120e				
contradiction	0	0	1	0	0	51818c				
contradiction	0	0	1	0	0	75704c				
contradiction	0	0	1	0	0	48049c				
entailment	0	0	1	0	0	176212e				
contradiction	0	0	1	0	1	81848c				
entailment	0	0	1	0	0	284443e				
contradiction	0	0	1	0	0	65133c				
entailment	0	0	1	0	0	252024e				
entailment	0	0	1	0	0	232604e				
entailment	0	0	1	0	0	278155e				
contradiction	0	0	1	0	0	17941c				
contradiction	0	0	1	0	0	3557c				
entailment	0	0	1	0	0	241832e				
contradiction	0	0	1	0	0	41233c				
contradiction	1	0	1	0	0	11336c	fermer	élargir		
contradiction	0	0	1	0	0	131713c				
contradiction	0	0	1	1	1	13211c				être
contradiction	0	0	1	0	0	82583c				
contradiction	0	0	1	0	0	82055c				
contradiction	0	0	1	0	1	42508c				
contradiction	0	0	1	0	0	120503c				
entailment	0	0	1	0	0	281931e				
contradiction	0	0	1	0	0	75493c				
entailment	0	0	1	0	1	230500e				
entailment	0	0	1	0	0	171105e				
entailment	0	0	1	0	0	150838e				
entailment	0	0	1	0	0	167576e				
entailment	0	0	1	0	0	265324e				
entailment	0	0	1	0	0	239231e				
contradiction	0	0	1	0	0	67959c				
contradiction	0	0	1	0	0	115959c				
contradiction	0	0	1	0	0	9339c				
contradiction	0	0	1	0	0	20856c				
contradiction	0	0	1	0	0	111173c				
entailment	0	0	1	0	0	132332c				
contradiction	0	0	1	0	0	405452n				
contradiction	0	0	1	0	0	48564c				
contradiction	0	0	1	0	1	92512c				
entailment	0	0	1	0	0	158378e				
entailment	0	0	1	0	0	171523e				
entailment	0	0	1	0	0	253077e				
contradiction	0	0	1	0	0	114640c				
entailment	0	0	1	0	1	283332e				
contradiction	0	0	1	0	0	86905c				
contradiction	0	0	1	0	0	28628c				
contradiction	0	0	1	0	0	17461c				
contradiction	0	0	1	0	0	51239c				
entailment	0	0	1	0	2	163864e				
entailment	0	0	1	0	0	170018e				
entailment	0	0	1	0	0	287280e				
entailment	0	0	1	0	0	41844c				
contradiction	0	0	1	0	0	108198c				
entailment	0	0	1	0	0	203865e				
entailment	0	0	1	0	0	263284e				
contradiction	0	0	1	0	0	24688c				
contradiction	0	0	1	0	0	118729c				
entailment	0	0	1	0	0	151301e				
contradiction	0	0	1	0	0	78222c				
entailment	0	0	1	0	0	161485e				
contradiction	0	0	1	0	0	135784c				
entailment	0	0	1	0	0	178374e				
entailment	0	0	1	0	0	226048e				
entailment	0	0	1	0	0	189159e				
contradiction	0	0	1	0	0	76511c				
contradiction	0	0	1	0	0	107402c				
contradiction	0	0	1	0	0	426277n				
contradiction	1	0	1	0	1	16958c	être	guérir		
contradiction	0	0	1	0	0	131751c				
contradiction	0	0	1	0	0	131923c				
contradiction	0	0	1	0	0	10439c				
entailment	0	0	1	0	0	227537e				
contradiction	0	0	1	0	0	133217c				
entailment	0	0	1	0	0	257690e				
contradiction	1	0	1	0	0	104271c	aller	arrêter		
entailment	0	0	1	0	0	279580e				
entailment	0	0	1	0	0	192806e				
entailment	0	0	1	0	0	149709e				
entailment	0	0	1	0	2	258098e				
entailment	0	0	1	0	0	153806e				
entailment	0	0	1	0	0	189730e				
entailment	0	0	1	0	0	239659e				
contradiction	0	0	1	0	0	318374n				
contradiction	0	0	1	0	0	137314c				
entailment	0	0	1	0	0	171312e				
contradiction	0	0	1	0	0	104471c				
entailment	0	0	1	0	0	278691e				
entailment	0	0	1	0	0	227691e				
contradiction	0	0	1	1	1	116046c				être
contradiction	0	0	1	1	1	2522c				vouloir
entailment	0	0	1	0	0	420587n				
contradiction	0	0	1	0	1	92745c				
contradiction	0	0	1	0	0	31728c				
contradiction	0	0	1	0	0	3043c				
contradiction	0	0	1	0	0	10206c				
entailment	0	0	1	0	0	269718e				
entailment	0	0	1	0	0	178530e				
contradiction	0	0	1	1	1	8999c				être
contradiction	0	0	1	0	0	136330c				
contradiction	0	0	1	0	0	121330c				
contradiction	0	0	1	1	1	117016c				comprendre
entailment	1	0	1	0	0	232036e	présenter	exposer		
contradiction	0	0	1	0	0	126806c				
entailment	0	0	1	0	0	198785e				
entailment	0	0	1	0	0	170817e				
entailment	0	0	1	0	0	200364e				
contradiction	0	0	1	0	1	129170c				
contradiction	0	0	1	0	0	135771c				
contradiction	0	0	1	0	0	87586c				
contradiction	0	0	1	0	0	121389c				
contradiction	0	0	1	0	0	106553c				
entailment	0	0	1	0	0	165032e				
entailment	0	0	1	0	0	151367e				
contradiction	0	0	1	0	1	87276c				
entailment	0	0	1	0	0	199356e				
entailment	0	0	1	0	0	226530e				
contradiction	0	0	1	1	1	23224c				impressionner
contradiction	0	0	1	0	0	23737c				
entailment	0	0	1	0	0	253402e				
contradiction	1	0	1	0	0	113153c	aimer	détester		
contradiction	0	0	1	0	0	14044c				
contradiction	0	0	1	0	0	54575c				
entailment	0	0	1	0	0	171422e				
entailment	0	0	1	0	0	340620n				
contradiction	0	0	1	0	0	29421c				
entailment	0	0	1	0	0	236853e				
contradiction	0	0	1	0	0	44846c				
contradiction	0	0	1	1	1	129979c				avoir
contradiction	0	0	1	1	1	114321c				être
entailment	0	0	1	0	0	288070e				
entailment	0	0	1	0	2	237734e				
entailment	0	0	1	0	0	203200e				
entailment	0	0	1	0	1	271401e				
entailment	0	0	1	0	0	152959e				
contradiction	0	0	1	0	0	50196c				
entailment	0	0	1	0	0	235598e				
entailment	0	0	1	0	0	214830e				
entailment	0	0	1	0	0	234270e				
entailment	0	0	1	0	0	193001e				
entailment	0	0	1	0	0	215056e				
entailment	0	0	1	0	0	273522e				
entailment	0	0	1	0	0	168903e				
contradiction	0	0	1	0	1	380908n				
entailment	0	0	1	0	0	270560e				
entailment	0	0	1	0	0	281876e				
contradiction	0	0	1	0	0	9772c				
entailment	0	0	1	0	0	204496e				
entailment	0	0	1	0	0	213727e				
entailment	0	0	1	0	0	282770e				
entailment	1	0	1	0	1	263100e	aller	partir		
contradiction	0	0	1	0	0	76331c				
entailment	0	0	1	0	1	231097e				
contradiction	0	0	1	0	1	115908c				
contradiction	0	0	1	0	1	86535c				
contradiction	0	0	1	0	1	55248c				
entailment	0	0	1	0	0	421605n				
entailment	0	0	1	0	0	224606e				
entailment	0	0	1	0	0	412433n				
entailment	0	0	1	0	0	255399e				
entailment	0	0	1	0	0	326163n				
contradiction	0	0	1	0	0	3422c				
contradiction	0	0	1	0	0	123209c				
contradiction	0	0	1	0	0	75792c				
contradiction	0	0	1	0	0	115006c				
entailment	0	0	1	0	0	405509n				
entailment	0	0	1	0	0	169897e				
entailment	0	0	1	0	0	270589e				
entailment	0	0	1	0	0	281737e				
entailment	0	0	1	0	0	257582e				
entailment	0	0	1	0	0	172855e				
contradiction	0	0	1	0	0	28805c				
entailment	0	0	1	0	0	258738e				
contradiction	0	0	1	0	0	124215c				
contradiction	0	0	1	0	0	118024c				
entailment	0	0	1	0	0	165094e				
entailment	0	0	1	0	0	193432e				
contradiction	0	0	1	0	1	81264c				
contradiction	0	0	1	0	0	113492c				
contradiction	0	0	1	0	0	20139c				
contradiction	1	0	1	0	0	76692c	critiquer	approuver		
contradiction	0	0	1	1	1	41267c				être
contradiction	0	0	1	0	0	18609c				
contradiction	0	0	1	0	0	51122c				
contradiction	0	0	1	0	0	85270c				
entailment	0	0	1	0	0	261290e				
entailment	0	0	1	0	0	238651e				
contradiction	0	0	1	0	0	114986c				
contradiction	0	0	1	0	1	42330c				
entailment	0	0	1	0	0	278521e				
contradiction	0	0	1	0	0	108728c				
entailment	0	0	1	0	0	232766e				
entailment	0	0	1	0	0	258265e				
contradiction	0	0	1	0	0	80156c				
entailment	0	0	1	0	0	167140e				
contradiction	0	0	1	0	1	31730c				
contradiction	0	0	1	0	0	23723c				
entailment	0	0	1	0	0	179694e				
entailment	0	0	1	0	0	161341e				
entailment	0	0	1	0	0	422997n				
contradiction	0	0	1	0	0	124103c				
entailment	0	0	1	0	0	172893e				
contradiction	0	0	1	1	1	50487c				avoir
entailment	0	0	1	0	0	167425e				
contradiction	0	0	1	0	0	103055c				
entailment	0	0	1	0	0	196005e				
contradiction	0	0	1	0	0	110202c				
contradiction	0	0	1	0	0	123985c				
contradiction	0	0	1	0	0	23151c				
contradiction	0	0	1	0	0	17977c				
entailment	0	0	1	0	0	213781e				
contradiction	0	0	1	0	0	126682c				
entailment	0	0	1	0	0	164257e				
entailment	1	0	1	0	0	215912e	annuler	confirmer		
entailment	0	0	1	0	0	163989e				
contradiction	0	0	1	0	0	14878c				
entailment	0	0	1	0	0	216072e				
contradiction	0	0	1	0	0	29757c				
entailment	0	0	1	0	0	181276e				
entailment	0	0	1	0	0	174160e				
entailment	0	0	1	0	0	378873n				
entailment	0	0	1	0	0	30067c				
contradiction	0	0	1	0	0	19837c				
contradiction	0	0	1	0	0	129981c				
contradiction	0	0	1	0	0	127777c				
contradiction	0	0	1	0	0	48385c				
