entailment	0	0	0	1	0	0	0	0	100	0.5849674908791799	0.9595835381123718	100	0.647004508564416	181265e							
entailment	0	0	0	1	0	0	0	0	100	0.620025049939791	100	0.6488951953397155	0.0	153740e							
contradiction	0	0	0	1	1	1	0	0	0.4006836675044199	0.0	0.7968693010439886	0.5856856060989428	0.0	1860c				regarder			
entailment	0	1	0	1	0	0	0	0	0.0	100	100	0.40513040476754486	0.30847593770142695	318505n	prendre	donner					
contradiction	0	0	0	1	0	0	0	0	0.9368538353207048	0.34854781710888993	0.8890449283806724	0.5714585397384271	0.37788845253020525	82081c							
contradiction	0	0	0	1	0	0	0	0	100	0.7328259829506791	0.0	100	0.6323072885461313	24406c							
contradiction	0	0	0	1	0	0	0	0	0.0	100	100	100	0.6994420465468467	25195c							
entailment	0	0	0	1	0	0	0	0	0.0	0.46127950251099087	0.7825569771213755	1.0305847480228874	0.0	254970e							
contradiction	0	0	0	1	0	1	0	0	0.0	0.6416803918172375	0.9631473106417469	1.0304820087420625	0.750917573916987	106546c							
contradiction	0	0	0	1	0	1	0	0	0.6519771126795094	0.2819250187258568	0.7170566279635543	0.402110131578879	0.6757089953003468	39873c							
entailment	0	0	0	1	0	0	0	0	100	100	0.5103108594622131	100	0.5605648618146349	374004n							
entailment	0	1	0	1	0	0	0	0	100	0.569217565773517	100	100	0.5617928342551405	277703e	entourer	disperser					
contradiction	0	0	0	1	1	1	0	0	0.8420268768626679	0.8962312662878179	0.7147115996088538	0.9356316318200061	0.0	92030c				être			
contradiction	0	0	0	1	0	1	0	0	0.0	0.6127359943692687	0.4811285251838963	0.5557153687818313	0.6122914171690242	49488c							
entailment	0	0	0	1	0	0	0	0	0.4075051499779206	100	0.501768261380705	100	0.37471031033735147	437587n							
entailment	0	0	0	1	0	0	0	0	0.8806247840020627	0.0	0.6739472381123777	0.8318496845078767	0.0	253923e							
entailment	0	0	0	1	0	0	0	0	100	0.30281683847923035	100	0.2807408704271389	0.0	190651e							
contradiction	0	0	0	1	0	0	0	0	0.0	0.3648424318900477	0.614750473747804	0.7120068502424215	0.7088207611657352	88596c							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	267261e							
entailment	0	0	0	1	0	0	0	0	0.5727789011038542	100	0.44185771804776214	100	0.5596340259860757	278315e							
entailment	0	1	0	1	0	0	0	0	0.46425694485399127	100	0.7108529522376867	100	0.5151110377876623	282363e	partir	faire					
entailment	0	0	0	1	0	0	0	0	0.44237247628403004	100	0.6395945968286479	100	0.7140260837329152	346828n							
entailment	0	0	0	1	0	0	0	0	100	0.1406691744951603	0.8475312702261083	100	0.2719317644757365	240161e							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	0.6879350135252043	270741e							
entailment	0	0	0	1	0	1	0	1	0.0	0.42384545058265144	0.7622169878565371	0.856992001708453	0.45879829154544294	176511e							
entailment	0	0	0	1	0	0	0	0	0.0	100	0.5178152367457739	100	0.4884978790846288	198325e							
entailment	0	0	0	1	0	0	0	0	0.227489371127247	0.5456489553448416	0.29289067070592223	0.6403090231304873	0.0	286358e							
entailment	0	0	0	1	0	0	0	0	0.8149488452634053	100	0.526397923040871	100	0.6122914171690242	173739e							
contradiction	0	0	0	1	0	1	0	0	0.7623229719675098	100	0.08888269465560163	100	0.5320352180166852	47848c							
contradiction	0	0	0	1	0	0	0	0	0.0	0.7946912955375719	1.1275271917242662	0.7787371190651656	0.0	133654c							
contradiction	0	0	0	1	0	0	0	0	0.0	100	100	100	0.6222497761449685	52181c							
entailment	0	0	0	1	0	1	0	0	1.172489464068889	0.7319565051327916	0.41176587956603294	0.8032833666245219	0.5996992733028894	230189e							
entailment	0	0	0	1	0	0	0	0	0.7075995499318948	100	100	0.8755258649258231	0.5570512810663407	271994e							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	0.5504167422078736	276342e							
entailment	0	1	0	1	0	0	0	0	0.9081015094754106	100	100	100	0.38646926228378115	320016n	être	arrêter					
entailment	0	0	0	1	0	0	0	0	0.0	0.0	0.3635563311874115	0.3635563311874115	0.0	196252e							
entailment	0	0	0	1	0	0	0	0	100	0.16994714970715327	0.7622792484950471	100	0.5630757283080509	158824e							
entailment	0	0	0	1	0	0	0	0	0.0	0.0	0.4666153668278816	0.4666153668278816	0.0	204847e							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	0.6693669370168011	0.0	151588e							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	237321e							
entailment	0	0	0	1	0	0	0	0	0.0	0.8080106111005272	0.9306814941923385	0.942273841269487	0.0	285534e							
entailment	0	0	0	1	0	0	0	0	0.9298395789269079	100	100	0.6837818627436737	0.7412879960286644	214585e							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	53743c							
entailment	0	0	0	1	0	0	0	0	0.3703569193644676	100	100	100	0.0	158876e							
contradiction	0	0	0	1	0	0	0	1	0.0	0.3249825320724122	0.7602291762727201	0.6289573901089909	0.0	82613c							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	255215e							
entailment	0	0	0	1	1	1	0	0	0.0	0.14184378862952665	0.6307357392234396	0.7032225504751722	0.0	256310e				connaître			
entailment	0	0	0	1	0	0	0	0	0.0	0.4342916241381248	0.8120683687728169	0.5723750513791248	0.5640945144241253	170432e							
entailment	0	0	0	1	0	0	0	0	0.5479112709287246	100	0.630178318240933	100	0.6046255369327432	200569e							
contradiction	0	0	0	1	0	0	0	0	0.8703606748909556	100	100	0.4569260657827578	0.6373021676011412	136548c							
contradiction	0	0	0	1	0	0	0	0	0.5415957836589609	1.031489717816382	0.7499012836361292	0.3052346533404629	0.35385901443370316	11804c							
entailment	0	0	0	1	0	0	0	0	0.0	1.2218260846168338	1.214779203423524	0.5639922537571193	0.0	258042e							
entailment	0	0	0	1	0	0	0	0	0.6171898377173614	100	100	0.9050957365207081	0.48040461730018225	409895n							
entailment	0	0	0	1	0	0	0	0	0.5861580584639311	100	100	100	0.5554689090187569	314044n							
contradiction	0	0	0	1	0	1	0	0	0.0	0.886769851219681	0.7119093676452385	0.9428452708621422	0.8149814372918741	24083c							
entailment	0	0	0	1	0	0	0	0	100	0.400529036488028	0.12595535390097776	100	0.4332296316012135	284735e							
entailment	0	0	0	1	0	0	0	0	100	0.0	100	100	0.0	267778e							
contradiction	0	0	0	1	0	0	0	0	0.8477943335125513	0.9178275314793816	1.1732247737846375	0.2851705065557334	0.42242160659246025	14597c							
entailment	0	0	0	1	0	0	0	1	0.0	100	100	100	0.5471432013846591	171847e							
contradiction	0	0	0	1	0	0	0	0	0.0	0.36253208254079317	0.5771063870559219	0.9159459757808824	0.0	132315c							
contradiction	0	0	0	1	0	0	0	0	1.049001316800356	0.7148436218564083	0.718302968556881	0.701740017036238	0.6058086128617892	21906c							
entailment	0	0	0	1	0	0	0	0	0.0	100	1.101207380261826	100	0.7254243229237227	262039e							
entailment	0	0	0	1	0	0	0	0	0.7906931642540759	100	100	100	0.7736835462554387	150311e							
entailment	0	0	0	1	0	0	0	0	0.5037985741455954	0.7113528393855458	0.526885159750594	0.6969204431535116	0.3033999641435707	270633e							
entailment	0	0	0	1	0	0	0	0	0.7119093676452385	0.4047096555092275	0.8504177896119147	0.5341276494948077	0.6965033063345545	419023n							
entailment	0	0	0	1	0	0	0	0	0.7238170743386609	0.45886802391766973	0.37304519341271664	0.8013782115817824	0.0	419840n							
entailment	0	0	0	1	0	0	0	0	0.0	0.0	1.0023322274072886	1.0023322274072886	0.0	163076e							
contradiction	0	0	0	1	0	0	0	0	0.0	0.0	0.666263092068938	0.666263092068938	0.4752120026107795	83396c							
contradiction	0	0	0	1	0	0	0	0	0.5836007383974081	0.3721469917586137	0.66465187153635	0.13451194648962858	0.0	120829c							
entailment	0	0	0	1	0	0	0	0	0.7773418620612856	100	0.7830741285268367	100	0.0	235417e							
contradiction	0	0	0	1	0	0	0	0	0.7771256670437505	100	0.713817960256862	100	0.0	130043c							
contradiction	0	0	0	1	0	0	0	0	100	100	1.071523411001937	100	0.6799023921567072	117804c							
entailment	0	0	0	1	0	1	0	0	0.866028624510198	100	100	0.4157868379660261	0.34893620364522315	272953e							
contradiction	0	0	0	1	0	1	0	0	0.0	100	100	100	0.814558219412005	64664c							
contradiction	0	0	0	1	1	1	1	0	0.0	0.4207598508505922	0.6187103989999437	0.7812122176603824	0.0	39927c				avoir	cinq	un	le programme
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	23507c							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	78507c							
entailment	1	0	0	1	0	1	0	0	0.0	0.0	0.914663067201364	0.914663067201364	0.591137012636284	162171e	oublier	rappeler					
entailment	0	0	0	1	0	1	0	0	0.0	100	100	100	0.3157475699646771	235626e							
contradiction	0	0	0	1	0	0	0	0	0.6342347685345717	0.4400848731440863	0.46202501520268835	0.8460013557619733	0.0	3208c							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	111312c							
entailment	0	0	0	1	0	0	0	0	0.0	0.0	1.021647914376259	1.021647914376259	0.0	237503e							
entailment	0	0	0	1	0	0	0	0	0.47426772142047335	100	100	0.5025467910253937	0.37118162313866615	238105e							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	287506e							
contradiction	0	0	0	1	0	0	0	0	0.8216704424796023	100	100	0.0	0.5741365385388854	25494c							
entailment	0	0	0	1	0	0	0	0	0.3898836908464708	0.8400189700157344	0.4539838306376799	0.7220336582899988	0.6947094054952655	227772e							
entailment	0	0	0	1	0	0	0	0	0.40993490156637086	100	100	100	0.6535690478124857	194886e							
contradiction	0	0	0	1	0	0	0	0	0.8277547434479193	1.01592045564322	0.9041407414413506	1.0468220017211678	0.6037185726403412	103869c							
entailment	0	0	0	1	0	0	0	0	100	0.0	100	100	0.0	229894e							
contradiction	0	0	0	1	1	1	0	0	0.0	0.0	0.8569399112987137	0.8569399112987137	0.0	47597c				percevoir			
entailment	0	0	0	1	0	0	0	0	1.0739228497580455	100	100	0.6286097755547914	0.5259274422701491	282750e							
entailment	0	0	0	1	0	0	0	0	0.772619354552865	100	100	100	0.2859522471035743	409902n							
contradiction	0	0	0	1	0	2	0	0	0.4598227837037404	0.31103570182797846	0.5062345471156995	0.44504834449450986	0.0	23415c							
entailment	0	0	0	1	0	0	0	0	0.6545195619181416	0.94565691859841	0.7618588631554847	0.42264308750995017	0.0	282754e							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	192250e							
entailment	0	0	0	1	0	0	0	0	0.49148144752284073	100	0.595289898863558	100	0.5950684436783195	339947n							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	100	0.5363345755353283	150780e							
entailment	0	0	0	1	0	0	0	0	0.0	0.0	0.6252541001999745	0.6252541001999745	0.0	215921e							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	100	0.0	313672n							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	100	0.0	200465e							
contradiction	0	0	0	1	0	0	0	0	0.0	0.0	0.9924829539603426	0.9924829539603426	0.0	109211c							
entailment	0	0	0	1	0	0	0	0	0.0	0.0	0.721517677317525	0.721517677317525	0.0	262635e							
contradiction	0	0	0	1	0	0	0	0	100	0.5069443607945379	0.2788019059625284	100	0.0	30618c							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	0.0	231618e							
entailment	0	0	0	1	0	1	0	0	0.772619354552865	100	100	100	0.5538609315898894	173155e							
contradiction	0	0	0	1	0	0	0	0	1.0684108921123303	100	100	1.049001316800356	0.5363345755353283	12339c							
contradiction	0	0	0	1	0	1	0	0	0.6281101174808638	0.5952973001246625	0.5894003595469037	0.3488590189917919	0.5849670755766929	64269c							
entailment	0	0	0	1	1	1	0	0	0.4106126606343475	0.42555671568954884	0.8287222031708581	1.003062145166858	0.0	195410e				identifier			
contradiction	0	0	0	1	0	0	0	0	1.034827136503905	100	100	100	0.815270431249145	11036c							
contradiction	0	0	0	1	1	1	0	0	0.0	0.0	0.9924829539603426	0.9924829539603426	0.0	109024c				être			
entailment	0	0	0	1	0	1	0	0	0.0	0.48607734692626364	0.8354455620281346	0.8915262479614257	0.4567445603039861	179294e							
contradiction	0	0	0	1	0	0	0	1	0.0	100	100	100	0.7516418459849498	18704c							
entailment	0	0	0	1	0	0	0	0	1.271869571359694	100	100	100	0.5741813113048215	341630n							
contradiction	0	0	0	1	0	0	0	0	100	0.0	100	100	0.411200888061357	128167c							
entailment	0	1	0	1	0	1	0	0	0.0	100	0.7532292957568971	100	0.5615215343514987	286712e	devenir	être					
entailment	0	0	0	1	0	0	0	0	0.0	0.3781503652907281	1.0398866672112348	0.9315656608575744	0.0	217224e							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	1.0560553091031846	0.7822625987129821	242534e							
contradiction	0	0	0	1	0	0	0	0	100	0.535873388019826	100	0.371752907686615	0.4765218628568969	122736c							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	0.9585460751287043	0.815270431249145	224776e							
contradiction	0	0	0	1	0	1	0	0	1.4853431315448284	100	100	1.4850732255003136	0.6049305843915097	107943c							
entailment	0	0	0	1	0	0	0	0	100	0.5703154355202207	100	100	0.588079976893183	282017e							
contradiction	0	0	0	1	0	0	0	0	0.9788933613570572	100	100	0.7509132085869576	0.6485328578886178	133577c							
entailment	0	0	0	1	0	0	0	0	0.24013156158223709	0.0	0.6502569983736921	0.5572297492782307	0.5882060353294015	215214e							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	41161c							
contradiction	0	0	0	1	0	0	0	0	0.0	100	100	100	0.6855698619988001	54976c							
contradiction	0	0	0	1	0	1	0	0	0.0	0.16087247602978574	0.621393289503876	0.6913620268583474	0.7016115327827107	31966c							
entailment	0	0	0	1	0	0	0	0	0.4081432022522879	0.1693259480521207	0.7358092542656484	0.8717224861606457	0.0	180901e							
entailment	0	0	0	1	0	0	0	0	0.0	100	0.9044534166487332	100	0.8109527217627513	270767e							
contradiction	0	0	0	1	0	0	0	0	0.0	100	100	100	0.3381123742393221	114056c							
contradiction	0	0	0	1	0	0	0	0	1.0944271491948843	0.19909800061309396	0.9618955257723014	0.9324275413925323	0.815270431249145	64550c							
entailment	0	0	0	1	0	0	0	0	0.0	0.7529516104365807	0.7527386359234054	0.8799964772030546	0.6038001177718232	169374e							
entailment	0	0	0	1	0	0	0	0	100	100	100	0.2167201205510117	0.37406675622643293	270083e							
contradiction	0	0	0	1	0	0	0	0	0.0	0.7716133594256163	1.1101600954298496	0.5639922537571193	0.0	234c							
contradiction	0	0	0	1	0	0	0	0	0.0	0.0	0.2513187507563231	0.2513187507563231	0.0	126787c							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	190051e							
entailment	0	1	0	1	0	0	0	0	0.0	100	100	0.6937931249048259	0.3960566181417032	158609e	couper	approcher					
contradiction	0	0	0	1	1	1	0	0	100	0.8894066788239601	100	0.0	0.0	22917c				être			
contradiction	0	0	0	1	1	1	0	0	0.0	0.18040730046857706	1.0000886644130953	1.023531038824903	0.0	1651c				avoir			
contradiction	0	1	0	1	0	0	0	0	0.21927302695702988	0.34809302284736393	0.43338111767942666	0.3629025476233894	0.496202075908945	136594c	accepter	prendre					
entailment	0	0	0	1	0	0	0	0	100	100	0.6937685984777497	100	0.6654562052521062	226932e							
entailment	0	0	0	1	0	0	0	0	0.7527386359234054	0.0	0.9631473106417469	1.0147579422883988	0.5171433981157934	166998e							
contradiction	0	0	0	1	0	0	0	0	1.0009194798896663	0.9583382755766844	1.0452484919395448	0.7490787841230035	0.0	1642c							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	0.641193366853971	165463e							
entailment	0	0	0	1	0	0	0	0	0.0	100	0.9711592094909284	100	0.5007109098955246	279849e							
entailment	0	0	0	1	0	0	0	0	0.7601351384529591	0.3813731961461541	1.045517977506608	0.6056961673308443	0.0	278473e							
entailment	0	0	0	1	0	0	0	1	0.0	100	100	100	0.0	262675e							
contradiction	0	0	0	1	0	0	0	0	1.0376484803063404	100	0.6150178855710874	100	0.19249822348393802	138222c							
contradiction	0	0	0	1	0	0	0	0	100	1.0288352982986213	0.9635798016500473	100	0.5553763782376798	10672c							
contradiction	0	0	0	1	0	0	0	0	100	0.508354033972633	100	100	0.7506645671308244	29823c							
entailment	0	0	0	1	1	1	0	0	0.5703690658386976	0.8132874846558732	0.6091118408577181	0.9025508132162653	0.0	227792e				être			
contradiction	0	0	0	1	0	0	0	0	0.345276595047817	0.7186308467946326	0.8451634212385599	0.7712944325892508	0.0	42080c							
contradiction	0	0	0	1	0	0	0	0	0.618601732057073	0.3052083174169937	0.6680437666432049	0.8961728608957007	0.0	3836c							
entailment	0	0	0	1	0	0	0	0	0.563440153369841	0.5831758324298572	0.6624497632718686	0.5775325580915347	0.0	276891e							
entailment	0	0	0	1	0	2	0	0	100	100	100	100	0.7407660162190944	151418e							
entailment	0	0	0	1	0	0	0	0	0.0	100	0.8110311592853666	100	0.0	263275e							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	262896e							
entailment	0	0	0	1	0	0	0	0	0.6929358668130169	100	0.3320051048527642	100	0.4642285377526444	385965n							
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	241023e							
contradiction	0	0	0	1	1	1	0	0	0.0	100	0.9631512182058385	100	0.0	119659c				être			
contradiction	0	0	0	1	0	1	0	1	0.0	100	100	100	0.4942710279116631	105976c							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	0.5568972780973935	42087c							
contradiction	0	0	0	1	0	0	0	0	0.0	0.6108256313603958	0.8298196370335423	0.6591299355562471	0.0	14029c							
contradiction	0	0	0	1	0	0	0	0	100	0.6875238899990503	1.1119582234085408	100	0.560852346187462	66978c							
contradiction	0	0	0	1	0	0	0	0	0.09805997828995182	0.7232504744957843	0.49755369921808945	0.422870674667414	0.6272685761626605	75395c							
contradiction	0	0	0	1	0	0	0	0	100	100	100	0.8924822223152221	0.4477423404914617	47033c							
entailment	0	0	0	1	0	0	0	0	0.8712030828422019	100	0.3343510524365647	100	0.7024830858445913	194336e							
entailment	0	0	0	1	0	0	0	0	0.7032006944398881	100	100	0.5847177710406278	0.8142531062323406	266162e							
entailment	0	0	0	1	0	0	0	0	0.25058179088829396	100	0.43392594723709094	100	0.508814454563555	231584e							
contradiction	0	0	0	1	0	0	0	0	1.1053316818072425	100	100	0.7206791994278967	0.6852465817933652	49340c							
contradiction	0	0	0	1	0	0	0	0	0.19131312765793668	0.6119210395389089	0.5663291163415678	0.5624332275113685	0.7475110277441471	51291c							
entailment	0	0	0	1	0	0	0	0	100	0.671731897681746	100	0.3865142713234881	0.0	279682e							
contradiction	0	0	0	1	0	0	0	0	100	100	0.6978945808768154	100	0.6102641564954403	102830c							
contradiction	0	0	0	1	0	0	0	0	0.1187758123164673	100	0.31627455870145305	100	0.6611304731937647	44799c							
contradiction	0	0	0	1	0	1	0	0	0.0	0.6176609571197572	0.848816968569525	0.9950068485064566	0.5723113658842768	111545c							
contradiction	0	0	0	1	0	0	0	0	0.5153484685577148	1.1178008627959013	0.7688365093222141	0.8029246603469137	0.0	122206c							
contradiction	0	0	0	1	0	0	0	0	100	0.648159457255665	0.0	100	0.6547656101095942	31458c							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	0.4034905274854513	0.0	202125e							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	128602c							
contradiction	0	0	0	1	1	1	0	0	0.0	0.14857416333203088	0.9004039568109512	0.8185311218698128	0.0	4907c				avoir			
contradiction	0	0	0	1	0	0	0	0	0.0	100	100	0.0	0.625691830491183	17793c							
entailment	0	0	0	1	0	0	0	0	0.0	0.743530202491808	1.116607425065562	1.2233641324926516	0.0	283335e							
contradiction	0	0	0	1	0	0	0	0	0.8204527866584301	0.7506355601824969	0.4091697877493501	0.5807154681839943	0.23072370958644747	435622n							
contradiction	0	0	0	1	0	0	0	0	0.7622169878565371	0.6304027334515961	0.793669817183032	0.691952334926787	0.6680651856947244	49609c							
entailment	0	0	0	1	0	0	0	0	0.6319588068745082	0.6836152024185074	0.16459250048185742	0.8942396683458687	0.4584006887947597	283324e							
contradiction	1	0	0	1	0	0	0	0	0.0	0.0	0.619066781806782	0.619066781806782	0.7061641588619852	79562c	gagner	perdre					
contradiction	0	0	0	1	0	1	0	0	0.10502511824393605	100	0.616001834273238	100	0.40029070725832167	120938c							
contradiction	0	0	0	1	0	0	0	0	0.9910229977676613	100	100	100	0.6870081281037964	39486c							
contradiction	0	0	0	1	0	0	0	0	100	100	100	0.428994788281919	0.598798168360715	42727c							
contradiction	0	0	0	1	0	0	0	0	0.33332100090007316	0.045290510545923035	1.233561165449205	1.2351042994688644	0.43703991422432464	54848c							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	0.739019227602169	54733c							
entailment	0	0	0	1	0	0	0	0	0.8112003439660475	100	0.6208492926060285	100	0.815270431249145	200838e							
contradiction	0	0	0	1	1	1	0	0	0.0	0.2656727661096585	0.7564184173264995	0.9034705465841794	0.0	118577c				être			
entailment	0	0	0	1	0	0	0	0	100	100	100	100	100	265496e							
contradiction	0	0	0	1	0	1	0	0	100	100	0.6957194024323539	100	0.37325825997131395	68037c							
contradiction	0	0	0	1	0	0	0	0	100	0.6739888264425157	100	100	0.2900349714194914	40882c							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	119130c							
entailment	0	0	0	1	0	0	0	0	100	0.49513126847444283	0.6425841180395218	100	0.5996992733028894	238750e							
contradiction	0	0	0	1	0	0	0	0	0.6203179875145514	100	100	0.3786749379479301	0.7140260837329152	10181c							
entailment	0	0	0	1	0	0	0	0	0.0	0.17610919310321685	0.8154861274586818	0.7765303799551945	0.0	270422e							
entailment	0	0	0	1	0	1	0	0	100	100	0.0	100	0.26297884210529104	267700e							
entailment	0	0	0	1	0	0	0	0	0.0	0.6544623830566216	0.9996179831805379	1.0582390461114761	0.0	256873e							
entailment	0	0	0	1	0	0	0	0	0.0	0.0	0.7275800507858277	0.7275800507858277	0.0	385811n							
entailment	0	0	0	1	0	0	0	0	0.0	0.5518852094288511	0.6052260385837361	0.5850297649558006	0.815270431249145	281460e							
contradiction	0	0	0	1	0	0	0	0	100	100	100	100	100	24630c							
entailment	0	0	0	1	0	0	0	0	0.0	100	100	100	0.530161356865337	268139e							
contradiction	0	0	0	1	0	0	0	0	1.0421112226765752	0.5684646694858843	0.88154187418091	1.0299874404899956	0.40029070725832167	123302c							
contradiction	0	0	0	1	0	0	0	0	0.0	0.9462812279675226	0.9631473106417469	0.675130043921444	0.6234122236908406	104755c							
contradiction	0	0	0	1	0	1	0	0	0.7345268938164712	100	0.8219745574369431	100	0.5801726643525201	15838c							
